Year,Month,Day,Hour,Minute,GHI,Wind Speed,Relative Humidity,Temperature,Pressure
2019,10,17,10,30,159,1.3,68.22,18.2,781
2019,10,17,11,0,174,1.2,63.55,19.3,781
2019,10,17,11,30,195,1.1,61.61,19.8,781
2019,10,17,12,0,251,1,60.41,20.3,780
2019,10,17,12,30,192,0.9,60.41,20.3,780
2019,10,17,13,0,117,0.8,61.28,20.4,780
2019,10,17,13,30,188,0.9,62.35,20.1,779
2019,10,17,14,0,128,0.9,64.74,19.8,779
2019,10,17,14,30,84,0.9,66.36,19.4,779
2019,10,17,15,0,88,0.9,68.94,19.1,779
2019,10,17,15,30,78,0.8,71.56,18.5,779
2019,10,17,16,0,236,0.7,75.58,18,779
2019,10,17,16,30,138,0.6,77.98,17.5,779
2019,10,17,17,0,66,0.4,83.19,16.9,779
2019,10,17,17,30,27,0.4,83.19,16.9,779
2019,10,17,18,0,5,0.2,89.84,16,780
2019,10,17,18,30,0,0.3,90.99,15.8,780
2019,10,17,19,0,0,0.3,91.83,15.6,780
2019,10,17,19,30,0,0.3,93.01,15.4,780
2019,10,17,20,0,0,0.3,93.07,15.3,781
2019,10,17,20,30,0,0.2,93.67,15.2,781
2019,10,17,21,0,0,0.2,93.62,15.1,781
2019,10,17,21,30,0,0.2,94.22,15,781
2019,10,17,22,0,0,0.2,93.2,15,781
2019,10,17,22,30,0,0.3,93.8,14.9,781
2019,10,17,23,0,0,0.3,93.19,14.8,781
2019,10,17,23,30,0,0.4,93.79,14.7,781
2019,10,18,0,0,0,0.4,93.21,14.6,781
2019,10,18,0,30,0,0.5,94.42,14.4,781
2019,10,18,1,0,0,0.5,93.6,14.3,780
2019,10,18,1,30,0,0.5,94.21,14.2,780
2019,10,18,2,0,0,0.5,93.38,14.1,780
2019,10,18,2,30,0,0.5,93.98,14,780
2019,10,18,3,0,0,0.5,93.9,13.9,780
2019,10,18,3,30,0,0.5,93.9,13.9,780
2019,10,18,4,0,0,0.6,93.69,13.9,780
2019,10,18,4,30,0,0.6,93.69,13.9,780
2019,10,18,5,0,0,0.7,93.41,14,780
2019,10,18,5,30,0,0.7,93.41,14,780
2019,10,18,6,0,0,0.7,93.52,13.9,780
2019,10,18,6,30,4,0.8,91.84,14.2,781
2019,10,18,7,0,50,0.9,92.47,14.5,781
2019,10,18,7,30,140,1.1,88.98,15.1,781
2019,10,18,8,0,243,1.3,88.66,15.7,781
2019,10,18,8,30,339,1.3,83.2,16.7,781
2019,10,18,9,0,452,1.3,77.62,17.7,781
2019,10,18,9,30,565,1.2,72.01,18.9,781
2019,10,18,10,0,713,1.1,63.37,20.1,781
2019,10,18,10,30,789,1,60.71,20.8,781
2019,10,18,11,0,849,0.9,57.6,21.4,781
2019,10,18,11,30,881,1,56.48,21.7,780
2019,10,18,12,0,653,1,55.93,21.9,780
2019,10,18,12,30,323,1,56.27,21.8,780
2019,10,18,13,0,140,1.1,57.3,21.6,779
2019,10,18,13,30,111,1.1,58.36,21.3,779
2019,10,18,14,0,143,1.2,60.42,21,779
2019,10,18,14,30,216,1.2,61.92,20.6,779
2019,10,18,15,0,380,1.2,64.43,20.2,779
2019,10,18,15,30,403,1.3,66.45,19.7,779
2019,10,18,16,0,314,1.3,69.65,19.2,779
2019,10,18,16,30,165,1.2,72.3,18.6,779
2019,10,18,17,0,97,1.1,78.18,17.9,779
2019,10,18,17,30,52,1.1,78.18,17.9,779
2019,10,18,18,0,10,0.7,87.78,16.6,779
2019,10,18,18,30,0,0.7,89.58,16.3,780
2019,10,18,19,0,0,0.6,90.81,16.1,780
2019,10,18,19,30,0,0.6,91.97,15.9,780
2019,10,18,20,0,0,0.5,92.11,15.7,780
2019,10,18,20,30,0,0.5,93.41,15.5,781
2019,10,18,21,0,0,0.5,92.66,15.4,781
2019,10,18,21,30,0,0.5,93.85,15.2,781
2019,10,18,22,0,0,0.5,92.96,15.1,781
2019,10,18,22,30,0,0.5,93.56,15,781
2019,10,18,23,0,0,0.5,93.16,14.8,781
2019,10,18,23,30,0,0.4,93.76,14.7,781
2019,10,19,0,0,0,0.4,93.03,14.5,780
2019,10,19,0,30,0,0.4,94.23,14.3,780
2019,10,19,1,0,0,0.4,93.86,14.1,780
2019,10,19,1,30,0,0.4,94.47,14,780
2019,10,19,2,0,0,0.4,93.85,13.9,780
2019,10,19,2,30,0,0.5,94.34,13.8,779
2019,10,19,3,0,0,0.5,93.53,13.7,779
2019,10,19,3,30,0,0.5,94.14,13.6,779
2019,10,19,4,0,0,0.5,93.49,13.5,779
2019,10,19,4,30,0,0.5,94.22,13.4,780
2019,10,19,5,0,0,0.5,93.94,13.3,780
2019,10,19,5,30,0,0.5,94.55,13.2,780
2019,10,19,6,0,0,0.5,93.77,13.2,780
2019,10,19,6,30,5,0.6,90.77,13.7,780
2019,10,19,7,0,62,0.7,92.46,14.2,780
2019,10,19,7,30,167,0.8,87.26,15.1,780
2019,10,19,8,0,286,1,88.63,15.9,781
2019,10,19,8,30,404,1,82.66,17,781
2019,10,19,9,0,517,0.9,78.76,18.2,781
2019,10,19,9,30,619,0.8,73.54,19.3,781
2019,10,19,10,0,709,0.8,66,20.5,781
2019,10,19,10,30,785,0.8,63.54,21.1,780
2019,10,19,11,0,845,0.8,60.2,21.7,780
2019,10,19,11,30,811,0.8,59.83,21.8,780
2019,10,19,12,0,752,0.8,59.04,21.9,779
2019,10,19,12,30,608,0.8,59.4,21.8,779
2019,10,19,13,0,669,0.8,60.23,21.6,779
2019,10,19,13,30,530,0.9,61.26,21.3,778
2019,10,19,14,0,652,0.9,62.82,21.1,778
2019,10,19,14,30,686,1,63.98,20.8,778
2019,10,19,15,0,632,1.1,66.35,20.5,778
2019,10,19,15,30,494,1.1,68,20.1,778
2019,10,19,16,0,172,1.2,71.41,19.7,778
2019,10,19,16,30,76,1.1,73.66,19.2,778
2019,10,19,17,0,165,1,79.36,18.6,778
2019,10,19,17,30,94,1,79.36,18.6,778
2019,10,19,18,0,17,0.7,88.52,17.2,779
2019,10,19,18,30,0,0.7,90.22,16.9,779
2019,10,19,19,0,0,0.7,91.18,16.5,779
2019,10,19,19,30,0,0.7,92.46,16.3,780
2019,10,19,20,0,0,0.6,91.97,16,780
2019,10,19,20,30,0,0.7,93.74,15.7,780
2019,10,19,21,0,0,0.7,92.56,15.4,780
2019,10,19,21,30,0,0.7,93.75,15.2,780
2019,10,19,22,0,0,0.7,93.08,15,780
2019,10,19,22,30,0,0.7,93.68,14.9,780
2019,10,19,23,0,0,0.7,93.31,14.7,780
2019,10,19,23,30,0,0.7,94.52,14.5,780
2019,10,20,0,0,0,0.7,93.52,14.4,780
2019,10,20,0,30,0,0.7,94.74,14.2,780
2019,10,20,1,0,0,0.7,94.09,14.1,780
2019,10,20,1,30,0,0.7,94.58,14,779
2019,10,20,2,0,0,0.7,94,13.9,779
2019,10,20,2,30,0,0.7,94.61,13.8,779
2019,10,20,3,0,0,0.7,94.35,13.7,779
2019,10,20,3,30,0,0.7,94.97,13.6,779
2019,10,20,4,0,0,0.7,94,13.6,779
2019,10,20,4,30,0,0.7,94.61,13.5,779
2019,10,20,5,0,0,0.7,93.95,13.4,780
2019,10,20,5,30,0,0.7,95.18,13.2,780
2019,10,20,6,0,0,0.7,94.43,13,780
2019,10,20,6,30,2,0.9,90.23,13.7,780
2019,10,20,7,0,43,1.1,92.15,14.3,781
2019,10,20,7,30,137,1.3,86.97,15.2,781
2019,10,20,8,0,257,1.6,86.05,16.1,781
2019,10,20,8,30,342,1.7,79.76,17.3,781
2019,10,20,9,0,449,1.8,72.36,18.5,781
2019,10,20,9,30,520,2,67.58,19.6,781
2019,10,20,10,0,588,2.1,60.61,20.8,781
2019,10,20,10,30,639,2.3,58.43,21.4,781
2019,10,20,11,0,661,2.4,56.73,22,781
2019,10,20,11,30,718,2.5,55.71,22.3,781
2019,10,20,12,0,794,2.7,55.28,22.6,781
2019,10,20,12,30,814,2.8,55.21,22.6,780
2019,10,20,13,0,884,2.8,55.34,22.6,780
2019,10,20,13,30,868,2.9,56.01,22.4,780
2019,10,20,14,0,815,2.9,56.29,22.2,779
2019,10,20,14,30,730,2.9,57.68,21.8,779
2019,10,20,15,0,637,2.8,58.84,21.4,779
2019,10,20,15,30,493,2.7,60.67,20.9,779
2019,10,20,16,0,416,2.5,62.68,20.5,779
2019,10,20,16,30,320,2.3,65.85,19.7,779
2019,10,20,17,0,207,2,72.67,18.9,780
2019,10,20,17,30,98,2,72.67,18.9,780
2019,10,20,18,0,17,1.2,85.34,17.1,780
2019,10,20,18,30,0,1.2,86.97,16.8,780
2019,10,20,19,0,0,1.1,88.53,16.5,781
2019,10,20,19,30,0,1.1,89.67,16.3,781
2019,10,20,20,0,0,1.1,89.8,16.1,781
2019,10,20,20,30,0,1.1,91.53,15.8,781
2019,10,20,21,0,0,1.1,91.33,15.6,782
2019,10,20,21,30,0,1.2,92.51,15.4,782
2019,10,20,22,0,0,1.2,91.42,15.3,782
2019,10,20,22,30,0,1.2,93.19,15,782
2019,10,20,23,0,0,1.2,92.59,14.8,782
2019,10,20,23,30,0,1.2,93.66,14.6,781
2019,10,21,0,0,0,1.1,92.9,14.4,781
2019,10,21,0,30,0,1.1,94.1,14.2,781
2019,10,21,1,0,0,1.1,93.31,14,781
2019,10,21,1,30,0,1,94.53,13.8,781
2019,10,21,2,0,0,1,93.07,13.6,780
2019,10,21,2,30,0,0.9,94.9,13.3,780
2019,10,21,3,0,0,0.9,93.16,13.1,780
2019,10,21,3,30,0,0.8,95.63,12.7,780
2019,10,21,4,0,0,0.8,93.43,12.4,780
2019,10,21,4,30,0,0.7,95.29,12.1,780
2019,10,21,5,0,0,0.7,93.68,11.8,780
2019,10,21,5,30,0,0.7,94.93,11.6,780
2019,10,21,6,0,0,0.7,93.32,11.4,781
2019,10,21,6,30,5,0.8,88.54,12.2,781
2019,10,21,7,0,66,0.8,89,12.9,781
2019,10,21,7,30,174,1.1,80.85,14.4,782
2019,10,21,8,0,296,1.4,75.42,15.9,782
2019,10,21,8,30,418,1.5,69.46,17.2,782
2019,10,21,9,0,534,1.6,57.04,18.6,782
2019,10,21,9,30,639,1.5,52.95,19.8,782
2019,10,21,10,0,731,1.4,46.85,20.9,782
2019,10,21,10,30,808,1.4,44.35,21.8,782
2019,10,21,11,0,869,1.3,41.7,22.7,782
2019,10,21,11,30,911,1.2,40.22,23.3,782
2019,10,21,12,0,868,1.1,38.84,23.9,781
2019,10,21,12,30,669,1,37.92,24.3,781
2019,10,21,13,0,657,1,37.55,24.6,781
2019,10,21,13,30,546,0.9,37.27,24.7,780
2019,10,21,14,0,658,0.9,37.85,24.7,780
2019,10,21,14,30,499,0.8,38.54,24.4,780
2019,10,21,15,0,125,0.7,39.95,24.1,780
2019,10,21,15,30,60,0.7,41.66,23.4,780
2019,10,21,16,0,88,0.7,44.85,22.7,780
2019,10,21,16,30,64,0.6,47.95,21.6,780
2019,10,21,17,0,76,0.6,57.18,20.5,780
2019,10,21,17,30,33,0.6,57.18,20.5,780
2019,10,21,18,0,6,0.5,74.44,17.8,781
2019,10,21,18,30,0,0.5,76.82,17.3,781
2019,10,21,19,0,0,0.6,79.19,16.9,781
2019,10,21,19,30,0,0.7,80.81,16.6,782
2019,10,21,20,0,0,0.9,81.73,16.3,782
2019,10,21,20,30,0,0.9,83.83,15.9,782
2019,10,21,21,0,0,0.9,84.53,15.6,783
2019,10,21,21,30,0,0.9,86.72,15.2,783
2019,10,21,22,0,0,0.9,86.89,14.9,783
2019,10,21,22,30,0,0.8,88.58,14.6,783
2019,10,21,23,0,0,0.8,89.07,14.4,783
2019,10,21,23,30,0,0.7,90.22,14.2,783
2019,10,22,0,0,0,0.7,90.72,14,782
2019,10,22,0,30,0,0.6,91.91,13.8,782
2019,10,22,1,0,0,0.6,91.72,13.7,782
2019,10,22,1,30,0,0.6,92.32,13.6,782
2019,10,22,2,0,0,0.6,92.32,13.5,781
2019,10,22,2,30,0,0.6,92.92,13.4,781
2019,10,22,3,0,0,0.6,92.34,13.4,781
2019,10,22,3,30,0,0.7,92.34,13.4,781
2019,10,22,4,0,0,0.7,92.23,13.3,781
2019,10,22,4,30,0,0.7,92.35,13.3,782
2019,10,22,5,0,0,0.7,92.39,13.2,782
2019,10,22,5,30,0,0.7,92.39,13.2,782
2019,10,22,6,0,0,0.6,91.87,13.1,782
2019,10,22,6,30,1,0.7,89.63,13.5,783
2019,10,22,7,0,10,0.8,91.07,13.9,783
2019,10,22,7,30,25,0.8,86.49,14.7,783
2019,10,22,8,0,56,0.8,86.61,15.6,783
2019,10,22,8,30,125,0.8,81.27,16.6,783
2019,10,22,9,0,181,0.9,77.44,17.7,783
2019,10,22,9,30,281,1.2,72.74,18.7,783
2019,10,22,10,0,306,1.4,66.74,19.6,783
2019,10,22,10,30,358,1.8,64.71,20.1,783
2019,10,22,11,0,474,2.1,61.41,20.5,783
2019,10,22,11,30,642,2.2,61.41,20.5,783
2019,10,22,12,0,596,2.4,59.82,20.5,783
2019,10,22,12,30,594,2.3,60.48,20.3,782
2019,10,22,13,0,541,2.3,60.73,20.1,782
2019,10,22,13,30,544,2.2,61.48,19.9,782
2019,10,22,14,0,532,2.1,61.84,19.7,781
2019,10,22,14,30,476,2,63,19.4,781
2019,10,22,15,0,423,1.9,64.49,19.1,781
2019,10,22,15,30,334,1.8,66.53,18.6,781
2019,10,22,16,0,289,1.6,69.44,18.2,781
2019,10,22,16,30,146,1.4,71.65,17.7,781
2019,10,22,17,0,48,1.1,76.98,17.1,781
2019,10,22,17,30,29,1.1,76.98,17.1,781
2019,10,22,18,0,6,0.5,85.75,15.9,781
2019,10,22,18,30,0,0.7,87.4,15.6,781
2019,10,22,19,0,0,0.8,89.62,15.2,781
2019,10,22,19,30,0,1.2,90.89,15,782
2019,10,22,20,0,0,1.5,90.69,14.8,782
2019,10,22,20,30,0,1.8,91.86,14.6,782
2019,10,22,21,0,0,2,90.99,14.4,783
2019,10,22,21,30,0,2.1,92.77,14.1,783
2019,10,22,22,0,0,2.2,90.16,13.9,783
2019,10,22,22,30,0,2.1,92.53,13.5,783
2019,10,22,23,0,0,2,90.18,13.2,783
2019,10,22,23,30,0,1.8,91.96,12.9,783
2019,10,23,0,0,0,1.7,90.06,12.6,783
2019,10,23,0,30,0,1.5,91.13,12.4,782
2019,10,23,1,0,0,1.3,90.19,12.1,782
2019,10,23,1,30,0,1.2,91.38,11.9,782
2019,10,23,2,0,0,1.1,90.19,11.7,782
2019,10,23,2,30,0,1,91.27,11.5,781
2019,10,23,3,0,0,0.9,90.54,11.3,781
2019,10,23,3,30,0,0.9,91.14,11.2,781
2019,10,23,4,0,0,0.8,90.07,11.1,781
2019,10,23,4,30,0,0.8,91.27,10.9,781
2019,10,23,5,0,0,0.8,90.72,10.8,781
2019,10,23,5,30,0,0.8,91.33,10.7,781
2019,10,23,6,0,0,0.7,91.12,10.6,781
2019,10,23,6,30,1,1,88.26,11.1,782
2019,10,23,7,0,18,1.2,88.89,11.6,782
2019,10,23,7,30,48,1.3,83.79,12.5,782
2019,10,23,8,0,126,1.5,81.68,13.5,782
2019,10,23,8,30,128,1.5,75.11,14.8,782
2019,10,23,9,0,154,1.4,67.16,16.2,783
2019,10,23,9,30,342,1.4,61.78,17.5,782
2019,10,23,10,0,262,1.4,55.31,18.7,782
2019,10,23,10,30,291,1.4,51.98,19.7,782
2019,10,23,11,0,628,1.4,48.81,20.7,782
2019,10,23,11,30,883,1.4,46.99,21.3,781
2019,10,23,12,0,901,1.4,46.06,21.9,781
2019,10,23,12,30,903,1.4,45.17,22.2,780
2019,10,23,13,0,885,1.3,45.18,22.5,780
2019,10,23,13,30,850,1.3,45.4,22.4,779
2019,10,23,14,0,797,1.3,46.71,22.3,779
2019,10,23,14,30,723,1.3,47.86,21.9,779
2019,10,23,15,0,633,1.3,50.14,21.6,779
2019,10,23,15,30,525,1.4,52.33,20.9,779
2019,10,23,16,0,252,1.4,57.4,20.2,779
2019,10,23,16,30,114,1.4,61.06,19.2,779
2019,10,23,17,0,82,1.5,69.28,18.3,779
2019,10,23,17,30,49,1.5,69.28,18.3,779
2019,10,23,18,0,9,1.4,81.1,16.3,780
2019,10,23,18,30,0,1.4,83.72,15.8,780
2019,10,23,19,0,0,1.5,85.73,15.3,780
2019,10,23,19,30,0,1.5,87.51,15,781
2019,10,23,20,0,0,1.6,88,14.7,781
2019,10,23,20,30,0,1.4,89.14,14.5,781
2019,10,23,21,0,0,1.3,89.25,14.3,781
2019,10,23,21,30,0,1.2,90.41,14.1,781
2019,10,23,22,0,0,1.1,90.25,13.9,781
2019,10,23,22,30,0,1,91.43,13.7,781
2019,10,23,23,0,0,0.9,90.92,13.5,781
2019,10,23,23,30,0,0.8,92.11,13.3,781
2019,10,24,0,0,0,0.7,91.59,13.1,781
2019,10,24,0,30,0,0.6,92.68,12.9,780
2019,10,24,1,0,0,0.6,91.17,12.8,780
2019,10,24,1,30,0,0.5,92.37,12.6,780
2019,10,24,2,0,0,0.5,90.89,12.5,780
2019,10,24,2,30,0,0.5,91.97,12.3,779
2019,10,24,3,0,0,0.5,91.71,12.1,779
2019,10,24,3,30,0,0.4,92.32,12,779
2019,10,24,4,0,0,0.4,91.41,11.9,779
2019,10,24,4,30,0,0.4,92.62,11.7,779
2019,10,24,5,0,0,0.3,91.57,11.6,780
2019,10,24,5,30,0,0.3,92.79,11.4,780
2019,10,24,6,0,0,0.3,92.37,11.2,780
2019,10,24,6,30,2,0.4,89.37,11.7,780
2019,10,24,7,0,52,0.6,91.33,12.1,780
2019,10,24,7,30,127,0.6,85,13.2,780
2019,10,24,8,0,145,0.7,85.75,14.2,781
2019,10,24,8,30,335,0.7,78.38,15.6,781
2019,10,24,9,0,492,0.6,71.93,17.1,781
2019,10,24,9,30,594,0.8,65.88,18.5,781
2019,10,24,10,0,683,0.9,57.86,20,780
2019,10,24,10,30,756,1,55.42,20.7,780
2019,10,24,11,0,813,1.1,52.61,21.4,780
2019,10,24,11,30,848,1.1,51.91,21.6,779
2019,10,24,12,0,864,1.2,51.4,21.8,779
2019,10,24,12,30,863,1.2,52.02,21.6,779
2019,10,24,13,0,773,1.3,52.95,21.5,778
2019,10,24,13,30,431,1.3,54.25,21.1,778
2019,10,24,14,0,462,1.4,57.13,20.6,778
2019,10,24,14,30,284,1.4,58.92,20.1,778
2019,10,24,15,0,132,1.4,62.31,19.6,778
2019,10,24,15,30,193,1.4,64.27,19.1,778
2019,10,24,16,0,275,1.4,68.69,18.5,778
2019,10,24,16,30,207,1.2,71.32,17.9,778
2019,10,24,17,0,121,1.1,77.05,17.4,778
2019,10,24,17,30,54,1.1,77.05,17.4,778
2019,10,24,18,0,8,0.7,86.4,16.1,779
2019,10,24,18,30,0,0.6,88.06,15.8,779
2019,10,24,19,0,0,0.6,89.98,15.5,779
2019,10,24,19,30,0,0.6,91.26,15.3,780
2019,10,24,20,0,0,0.5,91.9,15.1,780
2019,10,24,20,30,0,0.5,92.49,15,780
2019,10,24,21,0,0,0.4,92.6,14.8,780
2019,10,24,21,30,0,0.4,93.79,14.6,780
2019,10,24,22,0,0,0.4,93.75,14.4,780
2019,10,24,22,30,0,0.3,94.36,14.3,780
2019,10,24,23,0,0,0.3,93.88,14.2,780
2019,10,24,23,30,0,0.3,93.88,14.2,780
2019,10,25,0,0,0,0.2,92.93,14.2,780
2019,10,25,0,30,0,0.2,93.41,14.1,779
2019,10,25,1,0,0,0.2,92.57,14,779
2019,10,25,1,30,0,0.2,93.77,13.8,779
2019,10,25,2,0,0,0.2,93.04,13.7,779
2019,10,25,2,30,0,0.2,93.65,13.6,779
2019,10,25,3,0,0,0.2,92.84,13.5,779
2019,10,25,3,30,0,0.2,93.45,13.4,779
2019,10,25,4,0,0,0.3,92.73,13.3,779
2019,10,25,4,30,0,0.3,92.73,13.3,779
2019,10,25,5,0,0,0.4,92.38,13.2,779
2019,10,25,5,30,0,0.4,93.1,13.1,780
2019,10,25,6,0,0,0.4,92.65,13,780
2019,10,25,6,30,2,0.5,90.86,13.3,780
2019,10,25,7,0,42,0.7,92.63,13.6,781
2019,10,25,7,30,83,0.9,88.53,14.3,781
2019,10,25,8,0,141,1.2,88.69,15,781
2019,10,25,8,30,189,1.3,83.73,15.9,781
2019,10,25,9,0,271,1.4,80.15,16.8,781
2019,10,25,9,30,326,1.5,74.79,17.9,781
2019,10,25,10,0,451,1.5,66.44,19,781
2019,10,25,10,30,423,1.5,64.02,19.6,781
2019,10,25,11,0,483,1.4,59.43,20.2,780
2019,10,25,11,30,584,1.3,58.35,20.5,780
2019,10,25,12,0,715,1.2,56.44,20.9,780
2019,10,25,12,30,603,1.1,56.71,20.8,779
2019,10,25,13,0,451,1,57.57,20.7,779
2019,10,25,13,30,204,0.9,59.36,20.2,779
2019,10,25,14,0,339,0.8,62.47,19.7,779
2019,10,25,14,30,478,0.7,63.95,19.3,778
2019,10,25,15,0,225,0.7,67.54,18.8,778
2019,10,25,15,30,63,0.8,69.25,18.4,778
2019,10,25,16,0,88,0.8,73.39,17.9,779
2019,10,25,16,30,71,0.9,75.73,17.4,779
2019,10,25,17,0,58,0.9,81.18,16.8,779
2019,10,25,17,30,24,0.9,81.18,16.8,779
2019,10,25,18,0,5,0.9,88.46,15.7,779
2019,10,25,18,30,0,1,90.29,15.4,780
2019,10,25,19,0,0,1.1,90.26,15.2,780
2019,10,25,19,30,0,1.2,91.42,15,780
2019,10,25,20,0,0,1.2,90.37,14.8,780
2019,10,25,20,30,0,1.2,92.25,14.5,781
2019,10,25,21,0,0,1.2,91.1,14.3,781
2019,10,25,21,30,0,1.2,93.49,13.9,781
2019,10,25,22,0,0,1.1,92.26,13.6,781
2019,10,25,22,30,0,1.1,94.08,13.3,781
2019,10,25,23,0,0,1,92.74,13,781
2019,10,25,23,30,0,1,93.34,12.9,781
2019,10,26,0,0,0,1,92.38,12.7,781
2019,10,26,0,30,0,0.9,92.99,12.6,781
2019,10,26,1,0,0,0.9,91.74,12.5,780
2019,10,26,1,30,0,0.8,92.35,12.4,780
2019,10,26,2,0,0,0.8,91.73,12.3,780
2019,10,26,2,30,0,0.7,92.33,12.2,780
2019,10,26,3,0,0,0.7,92.35,12,780
2019,10,26,3,30,0,0.7,92.96,11.9,780
2019,10,26,4,0,0,0.7,91.6,11.8,780
2019,10,26,4,30,0,0.7,91.6,11.8,780
2019,10,26,5,0,0,0.7,91.01,11.9,780
2019,10,26,5,30,0,0.7,91.01,11.9,780
2019,10,26,6,0,0,0.7,91.41,11.8,781
2019,10,26,6,30,1,0.7,90.81,11.9,781
2019,10,26,7,0,32,0.8,91.47,12.1,781
2019,10,26,7,30,98,1,88.53,12.6,781
2019,10,26,8,0,167,1.1,89.28,13.2,781
2019,10,26,8,30,137,1.1,84.22,14.1,781
2019,10,26,9,0,165,1.2,84.63,14.9,781
2019,10,26,9,30,334,1.1,78.88,16,781
2019,10,26,10,0,498,1.1,74.96,17.2,781
2019,10,26,10,30,519,0.9,70.84,18.1,781
2019,10,26,11,0,607,0.8,64.69,19.1,781
2019,10,26,11,30,657,0.6,62.63,19.6,780
2019,10,26,12,0,616,0.5,59.98,20.1,780
2019,10,26,12,30,732,0.5,59.53,20.2,779
2019,10,26,13,0,664,0.4,59.14,20.3,779
2019,10,26,13,30,468,0.4,60.62,19.9,779
2019,10,26,14,0,223,0.4,62.32,19.6,779
2019,10,26,14,30,289,0.3,63.88,19.2,779
2019,10,26,15,0,203,0.3,66.5,18.7,779
2019,10,26,15,30,128,0.3,68.61,18.2,779
2019,10,26,16,0,211,0.3,71.64,17.7,779
2019,10,26,16,30,81,0.3,74.4,17.1,779
2019,10,26,17,0,9,0.3,79.29,16.5,780
2019,10,26,17,30,11,0.3,79.29,16.5,780
2019,10,26,18,0,2,0.3,86.8,15.4,780
2019,10,26,18,30,0,0.3,87.92,15.2,780
2019,10,26,19,0,0,0.3,88.27,14.9,780
2019,10,26,19,30,0,0.3,89.52,14.7,781
2019,10,26,20,0,0,0.3,88.82,14.5,781
2019,10,26,20,30,0,0.3,89.97,14.3,781
2019,10,26,21,0,0,0.2,89.56,14,781
2019,10,26,21,30,0,0.2,90.14,13.9,781
2019,10,26,22,0,0,0.2,89.47,13.7,781
2019,10,26,22,30,0,0.2,90.64,13.5,781
2019,10,26,23,0,0,0.3,89.21,13.4,781
2019,10,26,23,30,0,0.3,90.38,13.2,781
2019,10,27,0,0,0,0.4,89.39,13.1,781
2019,10,27,0,30,0,0.4,90.57,12.9,781
2019,10,27,1,0,0,0.4,89.29,12.8,781
2019,10,27,1,30,0,0.4,90.35,12.6,780
2019,10,27,2,0,0,0.4,89.59,12.4,780
2019,10,27,2,30,0,0.3,90.77,12.2,780
2019,10,27,3,0,0,0.3,89.94,12,780
2019,10,27,3,30,0,0.3,90.53,11.9,780
2019,10,27,4,0,0,0.3,89.81,11.7,780
2019,10,27,4,30,0,0.3,89.81,11.7,780
2019,10,27,5,0,0,0.3,87.86,11.7,780
2019,10,27,5,30,0,0.4,87.86,11.7,780
2019,10,27,6,0,0,0.5,86.24,11.6,780
2019,10,27,6,30,2,0.4,83.56,12.1,781
2019,10,27,7,0,27,0.4,86.14,12.5,781
2019,10,27,7,30,88,0.5,78.64,13.9,781
2019,10,27,8,0,172,0.5,77.37,15.4,782
2019,10,27,8,30,344,0.7,71.23,16.7,782
2019,10,27,9,0,493,0.8,66.04,18.1,782
2019,10,27,9,30,594,0.9,61.66,19.2,782
2019,10,27,10,0,682,1,54.48,20.3,782
2019,10,27,10,30,755,1,52.12,21,781
2019,10,27,11,0,811,1.1,50.54,21.7,781
2019,10,27,11,30,842,1.1,49.93,21.9,781
2019,10,27,12,0,851,1,50.41,22.1,780
2019,10,27,12,30,814,1,50.41,22.1,780
2019,10,27,13,0,831,0.9,51.53,22.1,780
2019,10,27,13,30,784,0.8,52.73,21.7,779
2019,10,27,14,0,713,0.7,55.72,21.2,779
2019,10,27,14,30,477,0.7,57.45,20.7,779
2019,10,27,15,0,384,0.7,61.4,20.1,779
2019,10,27,15,30,363,0.7,63.32,19.6,779
2019,10,27,16,0,310,0.8,67.91,19,779
2019,10,27,16,30,68,0.7,70.59,18.4,780
2019,10,27,17,0,22,0.7,77.38,17.7,780
2019,10,27,17,30,13,0.7,77.38,17.7,780
2019,10,27,18,0,2,0.5,86.96,16.3,780
2019,10,27,18,30,0,0.5,88.63,16,780
2019,10,27,19,0,0,0.5,90.25,15.7,781
2019,10,27,19,30,0,0.5,91.41,15.5,781
2019,10,27,20,0,0,0.6,91.85,15.3,781
2019,10,27,20,30,0,0.5,93.04,15.1,781
2019,10,27,21,0,0,0.5,92.55,15,781
2019,10,27,21,30,0,0.4,93.75,14.8,781
2019,10,27,22,0,0,0.4,93.08,14.7,781
2019,10,27,22,30,0,0.3,93.68,14.6,781
2019,10,27,23,0,0,0.3,93.07,14.5,781
2019,10,27,23,30,0,0.3,93.67,14.4,781
2019,10,28,0,0,0,0.3,93.15,14.3,781
2019,10,28,0,30,0,0.3,93.15,14.3,781
2019,10,28,1,0,0,0.3,92.68,14.2,780
2019,10,28,1,30,0,0.3,93.28,14.1,780
2019,10,28,2,0,0,0.3,92.75,14,780
2019,10,28,2,30,0,0.3,93.36,13.9,780
2019,10,28,3,0,0,0.3,93.41,13.7,780
2019,10,28,3,30,0,0.2,94.02,13.6,780
2019,10,28,4,0,0,0.2,93.35,13.5,780
2019,10,28,4,30,0,0.2,93.96,13.4,780
2019,10,28,5,0,0,0.2,93.4,13.3,780
2019,10,28,5,30,0,0.2,94.01,13.2,780
2019,10,28,6,0,0,0.1,93.61,13.1,781
2019,10,28,6,30,1,0.2,91.8,13.4,781
2019,10,28,7,0,42,0.3,92.36,13.8,781
