Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,4,8,13,30,349,443,772,211,840,1013,0,0.3,17.35,0,0.16,1.4,1.3,280,16.98,27.5,781,47.468,37.382
2019,4,8,14,0,406,115,512,221,812,968,4,0,23.13,0,0.16,1.6,1.3,278,16.64,27.5,780,31.3177,24.6557
2019,4,8,14,30,374,103,464,213,794,904,4,0,29.58,0,0.16,1.7,1.4,279,17.03,27.1,780,28.1534,22.1534
2019,4,8,15,0,176,18,191,206,770,826,4,0.1,36.33,0,0.16,1.7,1.4,280,17.56,26.7,780,11.4557,9.0075
2019,4,8,15,30,143,24,160,199,727,729,4,0.1,43.24,0,0.16,1.7,1.4,284,18.41,25.9,780,9.443,7.4169
2019,4,8,16,0,83,4,86,192,667,619,4,0.6,50.24,0,0.16,1.6,1.5,287,20.08,25.1,780,4.9639,3.8923
2019,4,8,16,30,134,20,145,178,602,503,4,0.6,57.28,0,0.16,1.4,1.5,298,21.44,24,780,8.1146,6.3465
2019,4,8,17,0,131,126,186,156,515,379,4,1.4,64.34,0,0.16,1.3,1.5,308,24.27,22.9,781,9.9688,7.7636
2019,4,8,17,30,114,164,166,126,408,256,3,1.4,71.4,11,0.16,1.3,1.5,308,24.27,22.9,781,8.3905,6.4855
2019,4,8,18,0,79,166,112,87,252,137,4,3.3,78.44,96,0.15,1,1.6,357,33.45,19.9,781,5.3499,4.0858
2019,4,8,18,30,30,46,34,33,83,40,4,3.4,85.42,100,0.15,1.1,1.6,193,36.77,18.4,782,0,0
2019,4,8,19,0,1,0,1,1,2,1,4,4.8,92.56,14,0.15,1.2,1.6,30,44.4,17,782,0,0
2019,4,8,19,30,0,0,0,0,0,0,4,4.8,99.52,0,0.15,1.2,1.6,33,46.41,16.3,782,0,0
2019,4,8,20,0,0,0,0,0,0,0,4,5.4,106.42,0,0.15,1.2,1.5,36,50.62,15.6,783,0,0
2019,4,8,20,30,0,0,0,0,0,0,4,5.4,113.23,0,0.15,1.1,1.5,36,52.26,15.1,783,0,0
2019,4,8,21,0,0,0,0,0,0,0,4,6.3,119.9,0,0.15,1.1,1.5,36,57.86,14.5,783,0,0
2019,4,8,21,30,0,0,0,0,0,0,0,6.3,126.4,0,0.15,1,1.5,36,59.75,14,783,0,0
2019,4,8,22,0,0,0,0,0,0,0,0,7.2,132.64,0,0.15,1,1.5,37,65.37,13.6,783,0,0
2019,4,8,22,30,0,0,0,0,0,0,0,7.2,138.51,0,0.15,0.9,1.5,35,67.09,13.2,783,0,0
2019,4,8,23,0,0,0,0,0,0,0,0,7.9,143.82,0,0.15,0.9,1.5,34,71.89,12.8,783,0,0
2019,4,8,23,30,0,0,0,0,0,0,0,7.9,148.29,0,0.15,0.9,1.5,32,73.31,12.5,783,0,0
2019,4,9,0,0,0,0,0,0,0,0,4,8.3,151.52,0,0.15,1,1.5,30,77.58,12.1,783,0,0
2019,4,9,0,30,0,0,0,0,0,0,4,8.3,153.05,0,0.15,1,1.5,29,78.09,12,783,0,0
2019,4,9,1,0,0,0,0,0,0,0,4,8.7,152.61,0,0.15,1.1,1.6,29,81.03,11.8,783,0,0
2019,4,9,1,30,0,0,0,0,0,0,4,8.7,150.27,0,0.15,1.2,1.6,30,82.11,11.6,783,0,0
2019,4,9,2,0,0,0,0,0,0,0,4,8.9,146.44,0,0.15,1.2,1.6,31,84.45,11.4,782,0,0
2019,4,9,2,30,0,0,0,0,0,0,4,8.9,141.56,0,0.15,1.2,1.6,33,85.01,11.3,782,0,0
2019,4,9,3,0,0,0,0,0,0,0,3,9.1,135.97,0,0.15,1.1,1.6,34,86.76,11.2,782,0,0
2019,4,9,3,30,0,0,0,0,0,0,3,9.1,129.92,0,0.15,1.1,1.6,36,86.19,11.3,782,0,0
2019,4,9,4,0,0,0,0,0,0,0,0,9.2,123.56,0,0.15,1,1.6,38,86.92,11.3,782,0,0
2019,4,9,4,30,0,0,0,0,0,0,0,9.2,116.97,0,0.15,0.9,1.6,43,87.49,11.2,782,0,0
2019,4,9,5,0,0,0,0,0,0,0,0,9.2,110.23,0,0.15,0.8,1.6,47,87.84,11.1,782,0,0
2019,4,9,5,30,0,0,0,0,0,0,0,9.2,103.38,0,0.15,0.7,1.6,52,88.43,11,782,0,0
2019,4,9,6,0,0,0,0,0,0,0,4,9,96.45,0,0.15,0.6,1.6,57,87.64,11,783,0,0
2019,4,9,6,30,11,33,11,10,34,11,4,9,89.15,4,0.15,0.8,1.5,54,82.59,11.9,783,0,0
2019,4,9,7,0,41,139,60,57,223,87,0,9,82.34,29,0.15,1,1.5,52,77.83,12.8,783,0,0
2019,4,9,7,30,41,25,47,93,424,200,4,9,75.33,36,0.15,1.2,1.5,35,70.16,14.4,783,2.2918,1.7602
2019,4,9,8,0,132,332,255,112,580,327,4,8,68.27,7,0.15,1.4,1.5,19,58.98,16,783,13.2528,10.2836
2019,4,9,8,30,153,506,397,128,681,456,0,8,61.2,0,0.15,1.6,1.4,12,52.97,17.7,783,21.7291,16.9592
2019,4,9,9,0,139,734,569,135,760,580,0,5.6,54.14,0,0.15,1.9,1.4,5,40.04,19.5,783,32.3254,25.315
2019,4,9,9,30,143,809,694,143,809,694,0,5.6,47.1,0,0.15,1.9,1.4,5,37.64,20.5,783,40.4946,31.7794
2019,4,9,10,0,149,848,797,149,848,797,0,3.9,40.13,0,0.15,2,1.4,4,31.43,21.6,783,47.4095,37.2573
2019,4,9,10,30,278,618,795,157,871,885,0,3.9,33.25,0,0.15,2,1.3,3,29.76,22.5,783,47.9557,37.7215
2019,4,9,11,0,390,364,716,164,887,957,4,2.6,26.58,4,0.15,2.1,1.3,2,25.68,23.4,783,43.6212,34.3335
2019,4,9,11,30,491,235,711,165,903,1012,4,2.6,20.3,0,0.15,2.1,1.3,1,24.74,24,782,43.6107,34.3393
2019,4,9,12,0,515,215,723,164,915,1048,4,1.5,14.96,0,0.15,2.1,1.3,1,22.06,24.6,782,44.529,35.071
2019,4,9,12,30,315,37,351,169,914,1063,4,1.5,11.88,0,0.15,2.1,1.3,1,21.54,25,782,21.6556,17.0577
2019,4,9,13,0,270,31,300,173,907,1057,4,0.7,12.82,0,0.15,2.2,1.3,1,19.82,25.4,781,18.5001,14.5717
2019,4,9,13,30,285,668,923,171,901,1032,0,0.7,17.13,0,0.15,2.2,1.3,1,19.7,25.5,781,56.7619,44.7015
2019,4,9,14,0,275,686,907,170,889,988,0,0.1,22.99,0,0.15,2.2,1.3,0,18.65,25.7,781,55.4871,43.6839
2019,4,9,14,30,423,129,535,163,876,926,4,0.1,29.47,0,0.15,2.2,1.3,2,18.73,25.6,780,32.4666,25.5476
2019,4,9,15,0,363,207,530,155,858,847,4,-0.5,36.25,0,0.15,2.2,1.3,3,18.16,25.4,780,31.7931,24.999
2019,4,9,15,30,220,663,704,144,837,754,0,-0.5,43.17,0,0.15,2.2,1.3,5,18.6,25,780,41.5572,32.6408
2019,4,9,16,0,220,505,543,129,812,649,4,-1.1,50.18,0,0.15,2.2,1.2,7,18.28,24.6,780,31.3485,24.5818
2019,4,9,16,30,144,611,475,113,773,532,0,-1.1,57.22,0,0.15,2.1,1.2,9,19.06,23.9,780,26.5904,20.7973
2019,4,9,17,0,97,717,408,97,717,408,0,-1.5,64.29,0,0.15,2.1,1.2,11,19.31,23.2,780,21.875,17.0366
2019,4,9,17,30,101,448,244,82,616,279,0,-1.5,71.35,11,0.15,2.1,1.2,11,19.31,23.2,780,12.3387,9.538
2019,4,9,18,0,67,276,123,62,464,155,0,0.3,78.39,54,0.15,1.5,1.1,19,26.84,20,780,5.8764,4.4883
2019,4,9,18,30,28,98,36,32,219,50,4,0.4,85.36,68,0.15,1.4,1.1,24,29.68,18.4,781,0,0
2019,4,9,19,0,1,0,1,2,9,2,0,1.1,92.5,14,0.15,1.2,1.1,28,34.75,16.7,781,0,0
2019,4,9,19,30,0,0,0,0,0,0,0,1.1,99.45,0,0.15,1.1,1.1,33,36.8,15.8,781,0,0
2019,4,9,20,0,0,0,0,0,0,0,0,1.2,106.34,0,0.15,1.1,1.1,37,39.24,15,782,0,0
2019,4,9,20,30,0,0,0,0,0,0,0,1.2,113.13,0,0.15,0.9,1.1,40,41.05,14.3,782,0,0
2019,4,9,21,0,0,0,0,0,0,0,0,1.7,119.79,0,0.15,0.7,1.1,43,44,13.7,783,0,0
2019,4,9,21,30,0,0,0,0,0,0,0,1.7,126.26,0,0.15,0.6,1.1,46,45.16,13.3,783,0,0
2019,4,9,22,0,0,0,0,0,0,0,0,2,132.48,0,0.15,0.5,1.1,49,47.54,12.9,783,0,0
2019,4,9,22,30,0,0,0,0,0,0,0,2,138.32,0,0.15,0.5,1.1,60,48.16,12.7,783,0,0
2019,4,9,23,0,0,0,0,0,0,0,0,2,143.59,0,0.15,0.4,1.1,71,48.64,12.5,783,0,0
2019,4,9,23,30,0,0,0,0,0,0,0,2,148.01,0,0.15,0.5,1.1,90,49.28,12.3,783,0,0
2019,4,10,0,0,0,0,0,0,0,0,0,1.8,151.19,0,0.15,0.5,1.1,110,49.26,12.1,783,0,0
2019,4,10,0,30,0,0,0,0,0,0,0,1.8,152.69,0,0.15,0.6,1,121,50.57,11.7,783,0,0
2019,4,10,1,0,0,0,0,0,0,0,0,1.5,152.23,0,0.15,0.7,1,133,50.65,11.4,782,0,0
2019,4,10,1,30,0,0,0,0,0,0,0,1.5,149.91,0,0.15,0.7,1,136,52,11,782,0,0
2019,4,10,2,0,0,0,0,0,0,0,0,1.3,146.1,0,0.15,0.7,0.9,139,52.42,10.7,782,0,0
2019,4,10,2,30,0,0,0,0,0,0,0,1.3,141.25,0,0.15,0.7,0.9,138,53.47,10.4,782,0,0
2019,4,10,3,0,0,0,0,0,0,0,0,1.4,135.69,0,0.15,0.7,0.8,138,54.25,10.2,781,0,0
2019,4,10,3,30,0,0,0,0,0,0,0,1.4,129.66,0,0.15,0.7,0.8,138,54.98,10,781,0,0
2019,4,10,4,0,0,0,0,0,0,0,0,1.6,123.32,0,0.15,0.6,0.7,137,56.65,9.8,781,0,0
2019,4,10,4,30,0,0,0,0,0,0,0,1.6,116.75,0,0.15,0.6,0.7,135,57.03,9.7,781,0,0
2019,4,10,5,0,0,0,0,0,0,0,0,1.9,110.02,0,0.15,0.5,0.7,134,59.01,9.5,781,0,0
2019,4,10,5,30,0,0,0,0,0,0,0,1.9,103.18,0,0.15,0.4,0.6,135,59.08,9.5,782,0,0
2019,4,10,6,0,0,0,0,0,0,0,0,2.1,96.26,0,0.15,0.4,0.6,136,59.64,9.6,782,0,0
2019,4,10,6,30,14,115,16,14,115,16,0,2.1,88.98,0,0.15,0.5,0.6,170,53.62,11.2,782,0,0
2019,4,10,7,0,43,449,104,43,449,104,0,2.4,82.16,0,0.15,0.6,0.5,204,48.83,12.9,782,0,0
2019,4,10,7,30,61,661,230,61,661,230,0,2.4,75.15,0,0.15,0.8,0.5,242,41.28,15.5,782,11.2324,8.6298
2019,4,10,8,0,71,788,365,71,788,365,0,-1.3,68.09,0,0.15,1,0.5,280,26.97,18,782,18.9985,14.7449
2019,4,10,8,30,80,864,499,80,864,499,0,-1.3,61.02,0,0.15,1.3,0.5,294,23.96,19.9,782,27.3423,21.3426
2019,4,10,9,0,86,917,626,86,917,626,0,-5.6,53.96,0,0.15,1.6,0.5,308,15.48,21.8,782,35.592,27.875
2019,4,10,9,30,92,954,744,92,954,744,0,-5.6,46.92,0,0.15,1.6,0.5,310,14.48,22.9,782,43.4371,34.0901
2019,4,10,10,0,98,980,849,98,980,849,0,-6.5,39.93,0,0.15,1.6,0.5,311,12.62,24,782,50.5265,39.708
2019,4,10,10,30,101,998,938,101,998,938,0,-6.5,33.04,0,0.15,1.6,0.5,311,11.89,25,782,56.6022,44.5237
2019,4,10,11,0,105,1008,1008,105,1008,1008,0,-6.8,26.34,0,0.15,1.5,0.5,311,10.99,26,781,61.4294,48.3509
2019,4,10,11,30,109,1012,1060,109,1012,1060,0,-6.8,20.03,0,0.15,1.5,0.6,309,10.55,26.7,781,65.0332,51.2082
2019,4,10,12,0,113,1014,1094,113,1014,1094,0,-6.6,14.62,0,0.15,1.4,0.6,307,10.22,27.4,781,67.3931,53.0793
2019,4,10,12,30,115,1014,1109,115,1014,1109,0,-6.7,11.5,0,0.15,1.4,0.6,302,9.91,27.9,780,68.4347,53.9051
2019,4,10,13,0,118,1006,1100,118,1006,1100,0,-6.3,12.51,0,0.15,1.4,0.6,298,9.99,28.3,780,67.8448,53.4388
2019,4,10,13,30,119,996,1072,119,996,1072,0,-6.3,16.92,0,0.15,1.5,0.7,293,9.92,28.4,779,65.9351,51.9262
2019,4,10,14,0,120,982,1025,120,982,1025,0,-5.6,22.84,0,0.15,1.5,0.7,288,10.35,28.5,779,62.7157,49.3754
2019,4,10,14,30,119,960,956,119,960,956,0,-5.6,29.37,0,0.15,1.6,0.8,284,10.47,28.3,779,58.0234,45.6585
2019,4,10,15,0,118,936,874,118,936,874,0,-5.1,36.17,0,0.15,1.6,0.8,280,11.01,28.2,779,52.4368,41.2317
2019,4,10,15,30,117,902,775,117,902,775,0,-5.1,43.11,0,0.15,1.7,0.8,277,11.32,27.7,778,45.7558,35.9389
2019,4,10,16,0,112,858,662,112,858,662,0,-4.5,50.12,0,0.15,1.8,0.9,273,12.12,27.2,778,38.2271,29.9762
2019,4,10,16,30,113,779,535,106,803,541,0,-4.6,57.17,0,0.15,1.8,0.9,269,12.78,26.3,778,29.9569,23.4309
2019,4,10,17,0,97,724,412,97,724,412,0,-3.8,64.24,0,0.15,1.9,1,265,14.23,25.4,778,22.0973,17.2104
2019,4,10,17,30,85,596,276,81,623,281,0,-3.8,71.3,0,0.15,1.9,1,265,14.23,25.4,778,13.9634,10.7946
2019,4,10,18,0,68,359,141,61,463,155,0,-1.3,78.34,46,0.15,1.4,1,255,21.28,21.8,779,6.7377,5.1465
2019,4,10,18,30,31,150,43,31,218,49,0,-1.3,85.3,46,0.15,1.3,1,250,23.76,20,779,0,0
2019,4,10,19,0,2,10,2,2,10,2,0,-0.5,92.43,0,0.15,1.1,1,244,28.34,18.1,779,0,0
2019,4,10,19,30,0,0,0,0,0,0,0,-0.5,99.38,0,0.15,1.2,1,240,30.41,17,780,0,0
2019,4,10,20,0,0,0,0,0,0,0,0,-0.4,106.26,0,0.15,1.2,1,237,32.85,15.9,780,0,0
2019,4,10,20,30,0,0,0,0,0,0,0,-0.4,113.03,0,0.15,1.3,1,234,34.36,15.2,780,0,0
2019,4,10,21,0,0,0,0,0,0,0,0,-0.6,119.68,0,0.15,1.3,0.9,232,35.83,14.4,780,0,0
2019,4,10,21,30,0,0,0,0,0,0,0,-0.6,126.13,0,0.15,1.3,0.9,230,37,13.9,780,0,0
2019,4,10,22,0,0,0,0,0,0,0,0,-0.8,132.32,0,0.15,1.4,0.9,229,37.9,13.3,780,0,0
2019,4,10,22,30,0,0,0,0,0,0,0,-0.8,138.12,0,0.15,1.4,0.9,228,38.9,12.9,780,0,0
2019,4,10,23,0,0,0,0,0,0,0,0,-1,143.35,0,0.15,1.5,0.9,226,39.53,12.4,780,0,0
2019,4,10,23,30,0,0,0,0,0,0,0,-1,147.73,0,0.15,1.5,0.9,226,40.58,12,780,0,0
2019,4,11,0,0,0,0,0,0,0,0,0,-1.3,150.86,0,0.15,1.5,0.9,226,40.44,11.7,780,0,0
2019,4,11,0,30,0,0,0,0,0,0,0,-1.3,152.32,0,0.15,1.5,0.8,225,41.25,11.4,780,0,0
2019,4,11,1,0,0,0,0,0,0,0,0,-1.6,151.86,0,0.15,1.5,0.8,225,41.35,11.1,779,0,0
2019,4,11,1,30,0,0,0,0,0,0,0,-1.6,149.55,0,0.15,1.5,0.8,226,41.9,10.9,779,0,0
2019,4,11,2,0,0,0,0,0,0,0,0,-1.7,145.77,0,0.15,1.5,0.8,226,42.07,10.7,779,0,0
2019,4,11,2,30,0,0,0,0,0,0,0,-1.7,140.94,0,0.15,1.4,0.8,227,42.63,10.5,779,0,0
2019,4,11,3,0,0,0,0,0,0,0,0,-1.8,135.41,0,0.15,1.3,0.8,229,42.65,10.4,779,0,0
2019,4,11,3,30,0,0,0,0,0,0,0,-1.8,129.41,0,0.15,1.2,0.8,230,43.22,10.2,779,0,0
2019,4,11,4,0,0,0,0,0,0,0,0,-2,123.08,0,0.15,1.2,0.7,232,42.88,10.1,779,0,0
2019,4,11,4,30,0,0,0,0,0,0,0,-2,116.52,0,0.15,1.1,0.7,236,43.17,10,779,0,0
2019,4,11,5,0,0,0,0,0,0,0,0,-2.2,109.81,0,0.15,1.1,0.7,240,43.05,9.8,779,0,0
2019,4,11,5,30,0,0,0,0,0,0,0,-2.2,102.98,0,0.15,1,0.7,245,42.76,9.9,779,0,0
2019,4,11,6,0,0,0,0,0,0,0,0,-2.4,96.07,0,0.15,1,0.7,250,41.89,10,780,0,0
2019,4,11,6,30,15,119,17,15,119,17,0,-2.4,88.81,0,0.15,1.3,0.7,249,36.7,12,780,0,0
2019,4,11,7,0,43,446,105,43,446,105,0,-2.3,81.99,0,0.15,1.5,0.6,249,32.47,13.9,780,0,0
2019,4,11,7,30,62,648,230,62,648,230,0,-2.3,74.97,0,0.15,1.9,0.6,252,27.84,16.3,780,11.25,8.6461
2019,4,11,8,0,75,766,363,75,766,363,0,-3.2,67.92,0,0.15,2.2,0.6,255,22.5,18.7,780,18.9214,14.6877
2019,4,11,8,30,84,843,495,84,843,495,0,-3.2,60.85,0,0.15,2.3,0.6,251,20.13,20.5,780,27.1514,21.1958
2019,4,11,9,0,92,896,621,92,896,621,0,-4.3,53.78,0,0.15,2.3,0.6,246,16.46,22.4,780,35.3356,27.676
2019,4,11,9,30,99,933,738,99,933,738,0,-4.3,46.74,0,0.15,2.4,0.6,244,15.22,23.7,780,43.1115,33.836
2019,4,11,10,0,104,960,842,104,960,842,0,-5,39.74,0,0.15,2.5,0.6,242,13.47,24.9,780,50.132,39.3992
2019,4,11,10,30,108,978,930,108,978,930,0,-4.9,32.84,0,0.15,2.6,0.6,244,12.7,25.9,780,56.1387,44.1601
2019,4,11,11,0,113,987,999,113,987,999,0,-5.5,26.11,0,0.15,2.7,0.6,245,11.59,26.8,779,60.8983,47.9337
2019,4,11,11,30,117,991,1050,117,991,1050,0,-5.4,19.76,0,0.15,2.7,0.7,247,11.13,27.5,779,64.435,50.7379
2019,4,11,12,0,123,992,1084,123,992,1084,0,-5.7,14.3,0,0.15,2.7,0.7,249,10.58,28.1,779,66.7902,52.6051
2019,4,11,12,30,125,992,1098,125,992,1098,0,-5.7,11.13,0,0.15,2.7,0.7,250,10.33,28.5,779,67.7677,53.3803
2019,4,11,13,0,128,986,1092,128,986,1092,0,-5.7,12.2,0,0.15,2.8,0.7,251,10.16,28.8,778,67.3622,53.0592
